a0 a1 b0 b1 f id
0.02299742 -0.01393138 -0.09540800 0.02241753 5.04711403 OGLE-GD-ECL-04361
0.02603910 -0.00013073 0.00059182 -0.02218672 1.60983978 OGLE-GD-ECL-04362
-0.02826869 -0.01839446 0.02563854 -0.00374520 1.73984410 OGLE-GD-ECL-04363
0.18033687 0.07911903 0.19017095 0.01361596 6.84644243 OGLE-GD-ECL-04364
-0.07936029 0.02290483 -0.08396125 -0.00034139 3.55282229 OGLE-GD-ECL-04365
0.00774500 -0.00202422 -0.00486720 -0.00095354 0.12944819 OGLE-GD-ECL-04366
0.00105499 -0.00112332 -0.00195109 0.00070758 1.29170026 OGLE-GD-ECL-04367
0.00302350 -0.00292374 0.04901818 0.04187123 1.82662797 OGLE-GD-ECL-04368
0.05228534 0.02145193 0.24477488 0.05310261 6.79924347 OGLE-GD-ECL-04369
-0.09170031 -0.02678158 0.10298349 -0.00289291 6.70936990 OGLE-GD-ECL-04370
0.03887182 0.00942702 0.07214299 0.00053543 5.05458549 OGLE-GD-ECL-04371
-0.01358194 -0.00073510 0.00484800 -0.00025429 1.60133475 OGLE-GD-ECL-04372
-0.00564097 -0.01192216 0.03643123 0.02770654 1.46900372 OGLE-GD-ECL-04373
-0.02804173 0.01230706 -0.00563711 -0.02268248 2.13353250 OGLE-GD-ECL-04374
-0.00241945 -0.03383610 -0.08549349 -0.04713607 2.31537835 OGLE-GD-ECL-04375
0.09675486 -0.00919614 -0.00656149 -0.02881693 7.17461189 OGLE-GD-ECL-04376
0.04278329 -0.02470473 -0.20298913 0.02414180 5.01047514 OGLE-GD-ECL-04377
-0.08788258 0.00712713 -0.01067373 -0.01916465 4.16437596 OGLE-GD-ECL-04378
0.00354552 -0.00563583 -0.00837652 0.00592821 0.68636843 OGLE-GD-ECL-04379
-0.00287795 -0.00503887 0.01379636 0.01085155 0.36676988 OGLE-GD-ECL-04380
0.03143038 0.01657261 -0.02293829 -0.02258257 1.00376174 OGLE-GD-ECL-04381
-0.07306270 -0.08206021 0.11331045 0.02378176 1.66905544 OGLE-GD-ECL-04382
0.05673051 -0.01716287 -0.06051848 -0.00263355 8.18920493 OGLE-GD-ECL-04383
0.03566917 0.03313766 0.03976023 0.00135707 0.23732169 OGLE-GD-ECL-04384
-0.01948215 -0.02768230 0.04598965 0.03778865 1.63610577 OGLE-GD-ECL-04385
-0.03452901 0.00147988 -0.01645424 -0.00128391 5.79120008 OGLE-GD-ECL-04386
0.00253178 0.00080649 0.02148289 0.00255535 2.16629197 OGLE-GD-ECL-04387
0.00330742 -0.00041949 -0.00245115 -0.00333009 1.00203756 OGLE-GD-ECL-04388
-0.16659277 0.02733706 -0.08060347 -0.01990400 7.40579606 OGLE-GD-ECL-04389
0.05797341 0.00252848 0.02303180 -0.02311065 0.46055519 OGLE-GD-ECL-04390
-0.01169868 -0.00038618 -0.04986765 0.00368494 4.66492018 OGLE-GD-ECL-04391
-0.26085308 -0.07058250 0.11736995 -0.06732127 6.86627054 OGLE-GD-ECL-04392
0.15007870 -0.03045234 -0.09944329 -0.02424889 6.68824866 OGLE-GD-ECL-04393
0.02477212 -0.03728052 -0.28991826 0.08184171 8.69552181 OGLE-GD-ECL-04394
0.00820856 0.00695686 0.00791460 -0.00055535 0.52835061 OGLE-GD-ECL-04395
-0.02223217 -0.00322777 0.01173800 -0.00112051 7.03518805 OGLE-GD-ECL-04396
0.01471725 0.00815272 0.03068531 0.00544893 3.60914559 OGLE-GD-ECL-04397
0.01444082 -0.00118202 -0.00923404 -0.00262257 0.80806699 OGLE-GD-ECL-04398
-0.01151156 0.00251738 -0.00262121 -0.00383998 1.12000039 OGLE-GD-ECL-04399
-0.02695089 -0.00064040 -0.01257551 -0.00101653 0.79412985 OGLE-GD-ECL-04400
0.02187257 0.00050885 0.00362639 -0.00658645 1.79228799 OGLE-GD-ECL-04401
-0.00107062 -0.01997322 -0.02615372 -0.00149001 0.00504940 OGLE-GD-ECL-04402
0.07303202 -0.02048287 -0.09495831 0.00237631 5.83319769 OGLE-GD-ECL-04403
0.02217534 -0.01803564 -0.04890822 0.01183555 2.59417667 OGLE-GD-ECL-04404
0.01623899 -0.02192489 -0.07018466 0.04580122 0.95088680 OGLE-GD-ECL-04405
0.04447876 0.00301729 0.00406448 -0.01863893 1.27158480 OGLE-GD-ECL-04406
0.04296842 0.00341648 0.00230486 -0.01790137 1.27158480 OGLE-GD-ECL-04406a
0.01110480 -0.00121945 -0.00100149 -0.00861937 1.19342184 OGLE-GD-ECL-04406b
0.07313608 -0.06510033 -0.06564299 -0.01207228 2.38727473 OGLE-GD-ECL-04407
-0.01703433 0.02495686 -0.03209432 0.01159470 0.96443495 OGLE-GD-ECL-04408
-0.22142060 -0.05436374 0.09488067 -0.06375422 7.72787360 OGLE-GD-ECL-04409
-0.04693059 -0.01479298 0.01816349 -0.00993453 6.02484948 OGLE-GD-ECL-04410
0.05313055 -0.01939096 -0.10284583 0.02268301 6.35260775 OGLE-GD-ECL-04411
-0.26864374 0.03084873 -0.06074175 -0.08761147 6.80980130 OGLE-GD-ECL-04412
-0.04862887 -0.03184337 0.03083363 -0.01631195 0.83774098 OGLE-GD-ECL-04413
-0.05830405 0.00616003 -0.00255597 -0.01667935 5.56925404 OGLE-GD-ECL-04414
0.00086072 -0.00153857 -0.01971399 0.00756094 1.34127052 OGLE-GD-ECL-04415
0.16905658 0.01011879 0.02071374 -0.02967615 5.06651108 OGLE-GD-ECL-04416
-0.00991571 0.00070776 0.09399835 0.00691116 7.18079021 OGLE-GD-ECL-04417
-0.01025264 0.01396021 -0.01533372 0.00381043 0.66079305 OGLE-GD-ECL-04418
-0.00594151 -0.00432202 0.00609301 -0.00039727 0.76079565 OGLE-GD-ECL-04419
-0.05553007 0.00198971 -0.01863349 -0.00306481 5.08404027 OGLE-GD-ECL-04420
-0.26137237 -0.01947430 0.05875416 -0.07624359 4.74322681 OGLE-GD-ECL-04421
-0.01162999 -0.00276207 0.02655054 0.00016237 3.96059152 OGLE-GD-ECL-04422
-0.09432625 -0.09030941 0.16257183 0.05867324 4.00154086 OGLE-GD-ECL-04423
0.03567747 0.01883736 0.06323559 0.01072845 6.93695431 OGLE-GD-ECL-04424
0.13013751 -0.08794956 -0.06894777 -0.07499699 1.09112893 OGLE-GD-ECL-04425
0.02630039 0.03369021 0.06223189 0.02788245 2.21898075 OGLE-GD-ECL-04426
0.00269410 -0.00379208 -0.00248407 -0.00145653 0.00043105 OGLE-GD-ECL-04427
-0.11408788 -0.04598266 0.04044501 -0.05860166 1.07014278 OGLE-GD-ECL-04428
0.03787739 -0.03666401 -0.02680746 -0.01594091 1.23911269 OGLE-GD-ECL-04429
0.09515816 0.12401898 0.19757312 0.10217214 0.71208749 OGLE-GD-ECL-04430
0.11239397 -0.01094676 -0.03211102 -0.01610819 4.56118185 OGLE-GD-ECL-04431
-0.03311972 -0.04465636 0.05235049 0.02109668 1.23526628 OGLE-GD-ECL-04432
-0.26600666 -0.04020471 0.05762074 -0.06117184 5.76652929 OGLE-GD-ECL-04433
-0.18716952 -0.05828805 0.13152027 -0.02254092 4.64983358 OGLE-GD-ECL-04434
0.11973889 0.03116378 0.08831544 -0.00827630 5.74300128 OGLE-GD-ECL-04435
-0.09259610 -0.00751647 0.02599708 -0.00808869 2.45566732 OGLE-GD-ECL-04436
0.06863792 -0.06321652 -0.04623359 -0.02280690 0.71582322 OGLE-GD-ECL-04437
0.01014073 0.01007905 0.04186228 0.02597749 0.41450964 OGLE-GD-ECL-04438
-0.17360859 0.01873481 -0.03176324 -0.03625081 4.88245457 OGLE-GD-ECL-04439
0.01957167 -0.00858339 -0.00567904 -0.00056081 0.87301121 OGLE-GD-ECL-04440
-0.08511200 0.02828138 -0.08892690 0.00533704 6.72000236 OGLE-GD-ECL-04441
-0.11716536 0.12244050 -0.22760600 0.04916671 6.00820224 OGLE-GD-ECL-04442
-0.00377192 -0.00188669 0.00380130 -0.00028086 1.04063495 OGLE-GD-ECL-04443
0.03498890 0.03334067 0.02379199 -0.02568410 1.90838297 OGLE-GD-ECL-04444
0.02783405 -0.02807061 -0.02195521 -0.00569073 0.54570385 OGLE-GD-ECL-04445
0.03661187 0.02088999 0.01981739 -0.01074218 1.44091448 OGLE-GD-ECL-04446
-0.02013004 0.02873688 -0.07498622 0.04106528 2.94563498 OGLE-GD-ECL-04447
-0.03047546 0.02068630 -0.01516964 -0.01863942 0.48749639 OGLE-GD-ECL-04448
0.01726145 -0.01908227 -0.04846720 0.02010936 2.18942476 OGLE-GD-ECL-04449
-0.02233760 0.02382743 -0.03326440 0.01985708 2.02821367 OGLE-GD-ECL-04450
-0.02542407 0.01968742 -0.22875921 0.06530644 4.79279645 OGLE-GD-ECL-04451
-0.02732580 -0.02305453 0.01849939 -0.00499757 0.80576808 OGLE-GD-ECL-04452
-0.07217132 0.01637665 -0.01728561 -0.02665205 1.07414459 OGLE-GD-ECL-04453
-0.02628680 -0.04309172 0.11851575 0.07581040 3.35715405 OGLE-GD-ECL-04454
-0.06373611 0.01624140 -0.09255306 0.00442956 6.40706319 OGLE-GD-ECL-04455
0.01068913 0.00888427 0.01260083 0.00232251 2.11140549 OGLE-GD-ECL-04456
0.23552839 0.03029706 0.09710973 -0.02521598 7.32993202 OGLE-GD-ECL-04457
0.05811205 0.00682929 0.01573001 -0.00977288 5.93212418 OGLE-GD-ECL-04458
0.04542633 -0.00278199 -0.02424275 -0.00307818 3.57405547 OGLE-GD-ECL-04459
0.01288608 0.01545151 0.02021298 0.00754839 0.75740965 OGLE-GD-ECL-04460
0.00110833 0.00151500 0.01958251 0.00560157 0.76956025 OGLE-GD-ECL-04461
-0.02973602 -0.04507686 0.05584738 0.02821467 0.64081447 OGLE-GD-ECL-04462
-0.06028790 -0.02025534 0.16229092 0.03532187 8.80385434 OGLE-GD-ECL-04463
0.05015846 -0.05495577 -0.07444462 -0.06196147 0.03350964 OGLE-GD-ECL-04464
-0.27329619 0.01089854 -0.02285120 -0.08819685 6.42358661 OGLE-GD-ECL-04465
-0.11058024 0.04008438 -0.14153682 0.00845584 7.75082541 OGLE-GD-ECL-04466
0.19952813 -0.03154965 -0.06434440 -0.04328467 6.25978925 OGLE-GD-ECL-04467
-0.21947324 0.04877191 -0.05571760 -0.06809774 4.28923379 OGLE-GD-ECL-04468
-0.05572052 -0.01738538 0.14082973 0.01710892 5.08703862 OGLE-GD-ECL-04469
-0.05231427 -0.06605316 0.16578986 0.10566888 3.05350848 OGLE-GD-ECL-04470
-0.00624881 -0.00313181 0.00318654 -0.00206229 0.83315061 OGLE-GD-ECL-04471
0.08245406 0.00314574 0.00204540 -0.01095438 7.39343942 OGLE-GD-ECL-04472
-0.02905760 0.00570361 -0.00546031 -0.01637380 1.23343014 OGLE-GD-ECL-04473
0.00168678 0.00146918 0.01548084 0.00882290 0.77300861 OGLE-GD-ECL-04474
0.05680067 0.01870409 0.01385946 -0.04667970 1.66951448 OGLE-GD-ECL-04475
-0.06080948 0.00315226 -0.01598513 -0.00387630 5.10961565 OGLE-GD-ECL-04476
0.03682796 0.00677822 0.11494131 0.01689679 5.54798912 OGLE-GD-ECL-04477
-0.19933267 0.00749786 -0.03977488 -0.02893961 5.19496270 OGLE-GD-ECL-04478
0.00496820 -0.00312300 -0.00381783 -0.00238367 0.00201155 OGLE-GD-ECL-04479
0.03889139 0.02064774 0.15673681 0.02952978 5.48074599 OGLE-GD-ECL-04480
0.07333619 0.08923234 0.06888321 -0.01244807 2.27218553 OGLE-GD-ECL-04481
-0.02173361 0.00814773 -0.00601709 -0.01378894 1.37205906 OGLE-GD-ECL-04482
-0.03216521 -0.00228199 0.00335077 -0.02783092 2.04316991 OGLE-GD-ECL-04483
0.04357563 -0.00590689 -0.01035605 -0.00811078 6.51464105 OGLE-GD-ECL-04484
0.00651448 0.01012438 0.01463676 0.00935554 0.61923977 OGLE-GD-ECL-04485
-0.14083358 0.11817772 -0.09569887 -0.03033675 3.09160848 OGLE-GD-ECL-04486
-0.02654570 -0.00767523 0.02751962 0.00131637 6.56109019 OGLE-GD-ECL-04487
-0.08488465 -0.04432064 0.03948793 -0.03995146 4.91627718 OGLE-GD-ECL-04488
-0.05103208 -0.03333536 0.02312657 -0.02700527 1.48121669 OGLE-GD-ECL-04489
0.12016914 0.03580998 0.09007350 -0.01380558 7.00779721 OGLE-GD-ECL-04490
-0.17048898 -0.03506970 0.04471816 -0.02856948 8.25301096 OGLE-GD-ECL-04491
-0.05447082 -0.05956722 0.15847647 0.07322133 2.69216772 OGLE-GD-ECL-04492
0.13615843 -0.00224972 0.00237134 -0.03042515 6.14628055 OGLE-GD-ECL-04493
0.05748021 0.02746830 0.17914428 0.02616864 3.71038921 OGLE-GD-ECL-04494
-0.00093812 -0.00164405 -0.00320193 0.00005839 2.00565561 OGLE-GD-ECL-04495
-0.05580566 0.01188075 -0.06082161 0.00164031 3.34912776 OGLE-GD-ECL-04496
-0.02404190 0.02338717 -0.01323736 -0.01154824 0.80285423 OGLE-GD-ECL-04497
-0.03081580 -0.01454062 0.04327629 0.00238489 5.84052547 OGLE-GD-ECL-04498
-0.04605999 0.03287761 -0.06735148 0.01459478 6.78221663 OGLE-GD-ECL-04499
-0.04085955 0.04103054 -0.04410019 -0.00068421 1.11238525 OGLE-GD-ECL-04500
-0.07637779 -0.03732423 0.18712938 0.03335366 6.46506515 OGLE-GD-ECL-04501
-0.01650742 0.00414183 -0.10715040 0.01594277 5.78190325 OGLE-GD-ECL-04502
0.12262299 -0.03687692 -0.11944877 0.00151233 5.72299367 OGLE-GD-ECL-04503
0.05348168 0.02657575 0.13801301 0.03184228 2.90019040 OGLE-GD-ECL-04504
0.00683353 -0.00585575 0.01283156 -0.00653205 0.48205277 OGLE-GD-ECL-04505
0.07684849 0.00282646 0.01128722 -0.00807895 0.29148796 OGLE-GD-ECL-04506
-0.07767891 0.02596081 -0.02101525 -0.04055743 2.05510485 OGLE-GD-ECL-04507
0.00282816 -0.00930110 -0.02288771 0.01439316 0.87372962 OGLE-GD-ECL-04508
-0.00800859 0.00063492 -0.02879887 0.00324052 4.16437596 OGLE-GD-ECL-04509
0.06505124 -0.00831708 -0.01103791 -0.05753634 1.69903844 OGLE-GD-ECL-04510
-0.01235478 -0.01593730 0.12283729 0.01252224 5.32125909 OGLE-GD-ECL-04511
0.02670683 0.01299701 0.02266124 -0.00003986 5.23777991 OGLE-GD-ECL-04512
-0.04549381 -0.03956856 0.03869913 -0.01145279 1.64885785 OGLE-GD-ECL-04513
-0.19633244 -0.07850865 0.04759748 -0.12470996 0.98876387 OGLE-GD-ECL-04514
-0.14524696 0.00612227 -0.01958888 -0.01833943 3.70855306 OGLE-GD-ECL-04515
0.12690027 -0.02825506 -0.12045118 -0.01130451 3.29633860 OGLE-GD-ECL-04516
-0.02166839 -0.02822913 0.05728422 0.04215970 1.61534822 OGLE-GD-ECL-04517
0.06892940 0.04573709 0.27002886 0.07616234 6.47531209 OGLE-GD-ECL-04518
0.07023409 0.01637108 0.03474504 -0.01379304 6.88508323 OGLE-GD-ECL-04519
0.01567055 -0.01739854 -0.02787428 0.01034025 1.78014219 OGLE-GD-ECL-04520
-0.12174463 -0.02437613 0.01556201 -0.08423763 1.37297713 OGLE-GD-ECL-04521
0.00212108 -0.00065157 -0.04956870 0.01490253 3.35367918 OGLE-GD-ECL-04522
-0.03795602 0.03679107 -0.07126313 0.02470762 2.68582052 OGLE-GD-ECL-04523
0.00424145 -0.00520784 -0.02980881 0.01846969 0.63209278 OGLE-GD-ECL-04524
-0.05349863 0.07983326 -0.17716770 0.10780661 1.58509870 OGLE-GD-ECL-04525
0.08227819 -0.06579777 -0.15897768 0.03598213 1.79310736 OGLE-GD-ECL-04526
0.08403918 -0.03598060 -0.06020480 -0.00618298 8.78715383 OGLE-GD-ECL-04527
0.02301417 -0.02741152 -0.03045515 0.01347826 3.54284101 OGLE-GD-ECL-04528
-0.16907940 0.04358623 -0.07553224 -0.03818299 6.96082419 OGLE-GD-ECL-04529
0.03272118 -0.03324246 -0.03815251 0.00176721 2.49440244 OGLE-GD-ECL-04530
0.20116653 -0.02517452 -0.05571975 -0.05048383 7.71915191 OGLE-GD-ECL-04531
-0.02070061 -0.03314851 0.05496135 0.03117425 1.72461382 OGLE-GD-ECL-04532
-0.02205988 0.00753222 -0.19671739 0.04973901 6.31754937 OGLE-GD-ECL-04533
-0.03440709 -0.00409600 -0.00168300 -0.01823265 0.79002399 OGLE-GD-ECL-04534
0.00609536 -0.00647098 -0.00754193 0.00045055 0.17845292 OGLE-GD-ECL-04535
0.01253359 0.00731770 0.02180426 0.00352549 2.62844100 OGLE-GD-ECL-04536
0.04286443 -0.06038371 -0.13515176 0.10146532 2.48426001 OGLE-GD-ECL-04537
0.01110582 0.00336818 0.00217177 -0.00301220 0.32903155 OGLE-GD-ECL-04538
0.00136452 0.00064427 0.03080590 0.02671164 0.54212169 OGLE-GD-ECL-04539
-0.15272460 0.01541397 -0.03429241 -0.02737947 5.49879405 OGLE-GD-ECL-04540
-0.11128699 0.07420919 -0.17086870 0.04095499 1.08057110 OGLE-GD-ECL-04541
-0.08735650 0.01168054 -0.02403653 -0.01186528 7.56427720 OGLE-GD-ECL-04542
0.07107599 -0.01251474 -0.00846581 -0.02539523 1.48865424 OGLE-GD-ECL-04543
-0.21295232 0.11378130 -0.13882935 -0.04618497 9.31834581 OGLE-GD-ECL-04544
-0.25010293 -0.08874894 0.14892001 -0.05481427 7.56170251 OGLE-GD-ECL-04545
-0.13086981 -0.01337599 0.02928679 -0.02223542 3.17928438 OGLE-GD-ECL-04546
0.04447471 0.06213829 0.10208302 0.05312006 0.58809001 OGLE-GD-ECL-04547
-0.13217335 0.03245796 -0.07490722 -0.01411175 5.31609766 OGLE-GD-ECL-04548
-0.04826861 0.06874287 -0.08454428 0.03632038 0.82473409 OGLE-GD-ECL-04549
0.00719113 -0.00321540 -0.02339054 0.00173622 6.91512238 OGLE-GD-ECL-04550
0.17549899 0.03211204 0.08049834 -0.02398232 5.04893862 OGLE-GD-ECL-04551
-0.01220314 -0.00109168 0.14765336 0.03371879 4.25618319 OGLE-GD-ECL-04552
0.04198645 0.00627040 0.07564730 0.00282512 7.21570491 OGLE-GD-ECL-04553
0.04143051 -0.03670262 -0.03383657 -0.00291311 2.19419280 OGLE-GD-ECL-04554
-0.13029902 0.00101482 0.00024546 -0.03050050 5.81020859 OGLE-GD-ECL-04555
0.05699430 -0.04567308 -0.05479461 0.00076459 4.73374381 OGLE-GD-ECL-04556
0.01183303 0.02223256 0.03042866 0.01183712 2.18868437 OGLE-GD-ECL-04557
0.01303535 -0.00019670 0.12795501 0.00217173 5.78890490 OGLE-GD-ECL-04558
0.15306655 0.06102402 0.14338014 -0.00605644 5.63161199 OGLE-GD-ECL-04559
0.01548150 0.00285907 0.02780024 0.00259060 6.90987118 OGLE-GD-ECL-04560
-0.02132806 -0.02643398 0.06054971 0.03440552 1.23968741 OGLE-GD-ECL-04561
0.02172487 0.02366764 0.04341587 0.02205055 0.77933061 OGLE-GD-ECL-04562
-0.02293276 0.00921283 -0.26145110 0.09491352 6.33423985 OGLE-GD-ECL-04563
0.05240492 0.02451418 0.01780209 -0.04330213 1.01856097 OGLE-GD-ECL-04564
-0.00299963 -0.00013151 0.01544244 0.00510380 0.67570121 OGLE-GD-ECL-04565
-0.30947270 0.00604310 0.01321387 -0.11145842 5.86839976 OGLE-GD-ECL-04566
-0.04407035 0.01048310 -0.00653332 -0.02735336 4.12137156 OGLE-GD-ECL-04567
0.23355212 0.07461478 0.14324487 -0.03981511 6.53896997 OGLE-GD-ECL-04568
0.01868392 0.03874178 0.05447901 0.03831423 0.76683029 OGLE-GD-ECL-04569
-0.05624899 -0.06631438 0.04773594 -0.00420099 0.78392843 OGLE-GD-ECL-04570
0.00024710 0.00057798 0.01628293 0.01044884 0.91805034 OGLE-GD-ECL-04571
-0.06273473 0.00925748 -0.00427290 -0.05752737 0.75740965 OGLE-GD-ECL-04572
-0.05993505 -0.08309760 0.10588954 0.03241363 2.86834438 OGLE-GD-ECL-04573
-0.03462701 -0.00514081 0.03249666 0.00351825 8.18002421 OGLE-GD-ECL-04574
-0.16008653 0.12149967 -0.23367961 0.05090079 6.90698706 OGLE-GD-ECL-04575
0.02983547 0.00625792 0.01067928 -0.00038074 0.67846592 OGLE-GD-ECL-04576
0.00419182 -0.00200367 0.10354649 0.01448274 7.98814710 OGLE-GD-ECL-04577
-0.00715285 -0.00491691 0.22124967 0.07157683 6.09211247 OGLE-GD-ECL-04578
-0.00976285 0.00067927 -0.00260123 0.00043216 1.09873547 OGLE-GD-ECL-04579
0.00544284 -0.00306984 -0.00210792 -0.00415640 2.53684759 OGLE-GD-ECL-04580
0.03078316 -0.03331070 -0.03462498 0.00133576 1.15172170 OGLE-GD-ECL-04581
-0.05510361 0.04456114 -0.05974169 0.00442920 4.70605036 OGLE-GD-ECL-04582
0.00514009 -0.00359169 -0.00309586 -0.00061584 1.95608536 OGLE-GD-ECL-04583
-0.00673132 -0.00090117 0.01113778 0.00020704 0.93781086 OGLE-GD-ECL-04584
-0.09575220 -0.01879909 0.08304639 -0.00035583 6.95736486 OGLE-GD-ECL-04585
0.04011683 -0.02562526 -0.03376309 -0.01018113 1.02915905 OGLE-GD-ECL-04586
-0.02917687 -0.00529257 0.01863575 -0.00350863 6.49542756 OGLE-GD-ECL-04587
-0.10351126 -0.03096566 0.09246650 -0.00930490 6.80190105 OGLE-GD-ECL-04588
0.06698873 0.01786234 0.11651086 0.00850056 5.23792359 OGLE-GD-ECL-04589
-0.04418190 -0.05186590 0.12944443 0.06198879 0.89053013 OGLE-GD-ECL-04590
-0.04405550 0.00914037 -0.09108406 0.00678147 7.50091348 OGLE-GD-ECL-04591
-0.19286186 0.07273986 -0.17718323 -0.00635013 5.23346945 OGLE-GD-ECL-04592
0.01483960 0.00112876 0.07819784 0.00400690 7.78387601 OGLE-GD-ECL-04593
0.00531056 0.00357743 0.03368726 0.01078683 1.52537713 OGLE-GD-ECL-04594
-0.09962835 -0.00905333 0.01819224 -0.03353079 3.59563949 OGLE-GD-ECL-04595
0.09555880 -0.01417543 -0.05092482 -0.00982809 2.68756990 OGLE-GD-ECL-04596
0.04983423 -0.02689581 -0.01259030 -0.00605374 1.01841729 OGLE-GD-ECL-04597
0.03992876 -0.00434256 -0.00115297 -0.02797866 2.03022522 OGLE-GD-ECL-04598
0.08328364 0.01696325 0.09932546 0.00640403 7.80728686 OGLE-GD-ECL-04599
0.09609887 -0.00741031 -0.06333110 -0.00872747 3.21784342 OGLE-GD-ECL-04600
0.06192289 0.00906950 0.07469015 0.00056050 2.62564300 OGLE-GD-ECL-04601
-0.03579807 -0.01948029 0.03475344 -0.00392938 1.94243558 OGLE-GD-ECL-04602
0.01074162 -0.00662758 -0.00638283 -0.00337747 0.33785061 OGLE-GD-ECL-04603
-0.01387577 0.00304021 -0.01008203 -0.00254486 0.81065784 OGLE-GD-ECL-04604
0.00774768 0.00302389 0.00311600 -0.00102853 0.51136387 OGLE-GD-ECL-04605
0.10677270 0.06074369 0.10495094 -0.00455197 1.42302552 OGLE-GD-ECL-04606
0.00168367 -0.00145248 -0.05432398 0.02943308 1.77463376 OGLE-GD-ECL-04607
-0.00202888 0.00299477 0.00572311 0.00507157 0.65777573 OGLE-GD-ECL-04608
0.00557709 0.00437947 0.05758992 0.02626655 3.51208559 OGLE-GD-ECL-04609
0.08945162 -0.01773875 -0.08129340 0.00251357 6.12745822 OGLE-GD-ECL-04610
0.01442520 0.01126773 0.06375847 0.02409127 1.84762051 OGLE-GD-ECL-04611
-0.25433462 0.08794693 -0.11539418 -0.06959460 3.48867475 OGLE-GD-ECL-04612
-0.24416987 0.03840692 -0.08069382 -0.06666119 5.08174136 OGLE-GD-ECL-04613
0.15273127 0.00383266 0.00771999 -0.03086308 4.95254103 OGLE-GD-ECL-04614
-0.10864380 -0.03127121 0.10584052 -0.00186418 5.13707357 OGLE-GD-ECL-04615
-0.08273521 0.01227923 -0.07162768 -0.00075711 5.46910776 OGLE-GD-ECL-04616
-0.00117494 0.00212037 -0.00407839 0.00284643 0.62702780 OGLE-GD-ECL-04617
0.02988576 -0.02380056 -0.05408240 0.01361133 2.37092172 OGLE-GD-ECL-04618
0.10213154 0.09467217 0.25063593 0.10001160 4.30169234 OGLE-GD-ECL-04619
-0.03909478 -0.00617972 0.00414092 -0.02465684 1.81273376 OGLE-GD-ECL-04620
0.02059034 -0.02749222 -0.02923883 0.01057443 1.18810561 OGLE-GD-ECL-04621
0.01126955 -0.00724492 -0.02152611 0.00442464 3.98401166 OGLE-GD-ECL-04622
0.02487760 -0.00508507 -0.01805970 0.00293824 3.43227318 OGLE-GD-ECL-04623
0.00797928 -0.00041957 -0.03882258 0.00189013 5.11536293 OGLE-GD-ECL-04624
0.08208783 -0.11460799 -0.09565373 -0.00293104 2.08126991 OGLE-GD-ECL-04625
-0.07058040 -0.01908819 0.17311942 0.02512682 4.77259886 OGLE-GD-ECL-04626
-0.09809200 -0.00960801 0.05050273 -0.01101547 3.53641451 OGLE-GD-ECL-04627
-0.00697134 -0.00499367 0.00996913 0.00150131 0.70317921 OGLE-GD-ECL-04628
-0.08742730 0.04357475 -0.20936126 0.04368114 8.41367361 OGLE-GD-ECL-04629
-0.02463528 0.02359774 -0.01840321 -0.01122276 1.49003135 OGLE-GD-ECL-04630
0.02747085 -0.00554472 -0.01215552 -0.00328441 2.84935572 OGLE-GD-ECL-04631
-0.15325351 -0.07506628 0.17959710 0.00270822 5.96595976 OGLE-GD-ECL-04632
0.01362888 -0.00411414 -0.00310908 -0.00859186 1.71450002 OGLE-GD-ECL-04633
-0.02585437 0.00213097 0.00385107 -0.01897209 1.02244039 OGLE-GD-ECL-04634
-0.02095383 0.01228191 -0.06190106 0.01670868 1.14116387 OGLE-GD-ECL-04635
0.00244135 -0.00107317 -0.00074469 -0.00007335 0.27342665 OGLE-GD-ECL-04636
-0.20926433 0.07919153 -0.10966792 -0.03607840 9.49521822 OGLE-GD-ECL-04637
-0.03704755 0.02957795 -0.12089527 0.04407360 1.27887472 OGLE-GD-ECL-04638
-0.07809937 -0.05896796 0.09053167 -0.00008385 4.48776040 OGLE-GD-ECL-04639
0.02777739 -0.00520756 -0.10868751 0.01231870 5.94440748 OGLE-GD-ECL-04640
-0.13109095 0.00989987 -0.01869908 -0.02619526 6.18275792 OGLE-GD-ECL-04641
-0.02277608 -0.00040293 -0.00962805 0.00024695 5.70536032 OGLE-GD-ECL-04642
-0.07365249 0.07989436 -0.10674333 0.01884302 0.83957712 OGLE-GD-ECL-04643
0.08702145 0.02232677 0.09352637 0.00242403 6.84543666 OGLE-GD-ECL-04644
0.01996226 -0.04188364 -0.04723918 0.01575221 1.37948990 OGLE-GD-ECL-04645
-0.11612343 0.03007197 -0.06240073 -0.01933874 3.69202776 OGLE-GD-ECL-04646
-0.01324002 0.00009515 -0.00396254 -0.00134852 1.36540908 OGLE-GD-ECL-04647
0.13128371 0.08071176 0.11802707 -0.01628188 11.57745629 OGLE-GD-ECL-04648
0.03807985 0.00514531 -0.08785003 0.01692150 0.22486217 OGLE-GD-ECL-04649
0.11098705 -0.02379148 -0.12352143 0.00617578 8.85267277 OGLE-GD-ECL-04650
0.00893534 0.01005657 0.02213785 0.00398875 0.31782436 OGLE-GD-ECL-04651
0.00505422 -0.00418002 -0.00417765 -0.00041690 2.95435667 OGLE-GD-ECL-04652
-0.01937580 0.02813546 -0.03254984 0.01751267 1.92932894 OGLE-GD-ECL-04653
-0.06849185 0.02008900 -0.13982256 0.02263914 8.09848649 OGLE-GD-ECL-04654
0.00055327 0.00458947 -0.13528383 0.02247849 5.77414443 OGLE-GD-ECL-04655
